                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     214.227,       1.010,       0.113,  12618.5308,       0.113,  36545.8649,            ,            ,            ,
                              ,     215.096,       0.869,       0.117,  12549.8051,       0.117,  35836.6157,            ,            ,            ,
                              ,     216.006,       0.910,       0.120,  34887.7461,       0.120,  34488.1759,            ,            ,            ,
                              ,     217.012,       1.006,       0.123,  39626.4867,       0.123,  32647.7942,            ,            ,            ,
                              ,     217.896,       0.884,       0.127,  14353.8766,       0.127,  30490.2337,            ,            ,            ,
                              ,     218.835,       0.939,       0.130,   6267.2666,       0.130,  28182.6421,            ,            ,            ,
                              ,     219.915,       1.080,       0.133,   2252.4293,       0.133,  25861.8332,            ,            ,            ,
                              ,     220.906,       0.991,       0.137,  15757.7202,       0.137,  23625.8450,            ,            ,            ,
                              ,     221.803,       0.897,       0.140,  21963.4940,       0.140,  21535.9527,            ,            ,            ,
                              ,     222.732,       0.929,       0.143,  15725.9307,       0.143,  19623.9081,            ,            ,            ,
                              ,     223.698,       0.966,       0.147,     83.1875,       0.147,  17900.3855,            ,            ,            ,
                              ,     224.527,       0.829,       0.150,  15754.4236,       0.150,  16362.4447,            ,            ,            ,
                              ,     225.432,       0.905,       0.153,  27630.1605,       0.153,  14999.2394,            ,            ,            ,
                              ,     226.386,       0.954,       0.157,   8938.9259,       0.157,  13795.9821,            ,            ,            ,
                              ,     227.270,       0.884,       0.160,   5863.2896,       0.160,  12736.4988,            ,            ,            ,
                              ,     228.254,       0.984,       0.163,  19428.2133,       0.163,  11804.7592,            ,            ,            ,
                              ,     229.352,       1.098,       0.167,  18622.0466,       0.167,  10985.7171,            ,            ,            ,
                              ,     230.400,       1.048,       0.170,    175.2315,       0.170,  10265.7102,            ,            ,            ,
                              ,     231.494,       1.094,       0.173,  21495.6239,       0.173,   9632.5942,            ,            ,            ,
                              ,     232.467,       0.973,       0.177,   9505.5773,       0.177,   9075.7251,            ,            ,            ,
                              ,     233.404,       0.937,       0.180,    151.0798,       0.180,   8585.8618,            ,            ,            ,
                              ,     234.375,       0.971,       0.183,   2959.1723,       0.183,   8155.0332,            ,            ,            ,
                              ,     235.272,       0.897,       0.187,   2465.9887,       0.187,   7776.3947,            ,            ,            ,
                              ,     236.155,       0.883,       0.190,   2380.2227,       0.190,   7444.0891,            ,            ,            ,
                              ,     237.090,       0.935,       0.193,   3808.3746,       0.193,   7153.1178,            ,            ,            ,
                              ,     238.099,       1.009,       0.197,    904.9398,       0.197,   6899.2267,            ,            ,            ,
                              ,     239.146,       1.047,       0.200,  13013.4739,       0.200,   6678.8061,            ,            ,            ,
                              ,     240.077,       0.931,       0.203,  44927.5080,       0.203,   6488.8058,            ,            ,            ,
                              ,     241.022,       0.945,       0.207,  21410.4362,       0.207,   6326.6620,            ,            ,            ,
                              ,     242.023,       1.001,       0.210,   9806.0600,       0.210,   6190.2373,            ,            ,            ,
                              ,     242.950,       0.927,       0.213,   2421.9738,       0.213,   6077.7702,            ,            ,            ,
                              ,     243.906,       0.956,       0.217,   1334.1658,       0.217,   5987.8337,            ,            ,            ,
                              ,     244.994,       1.088,       0.220,   1188.1893,       0.220,   5919.3024,            ,            ,            ,
