                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     205.402,       0.662,       0.113, 124127.1343,       0.113,  40476.6921,            ,            ,            ,
                              ,     206.065,       0.663,       0.117,  95237.6414,       0.117,  33895.5747,            ,            ,            ,
                              ,     206.774,       0.709,       0.120,  41421.3364,       0.120,  28511.0721,            ,            ,            ,
                              ,     207.542,       0.768,       0.123,   5492.4629,       0.123,  24157.5585,            ,            ,            ,
                              ,     208.303,       0.761,       0.127,  27156.8779,       0.127,  20646.6495,            ,            ,            ,
                              ,     209.122,       0.819,       0.130,   3090.1178,       0.130,  17807.5020,            ,            ,            ,
                              ,     209.963,       0.841,       0.133,   8928.6865,       0.133,  15498.5689,            ,            ,            ,
                              ,     210.739,       0.776,       0.137,   5523.5315,       0.137,  13607.3631,            ,            ,            ,
                              ,     211.497,       0.758,       0.140,   5201.0407,       0.140,  12046.1773,            ,            ,            ,
                              ,     212.248,       0.751,       0.143,   2662.7535,       0.143,  10747.1144,            ,            ,            ,
                              ,     212.974,       0.726,       0.147,  20919.8245,       0.147,   9657.6428,            ,            ,            ,
                              ,     213.658,       0.684,       0.150,  24060.6474,       0.150,   8736.9886,            ,            ,            ,
                              ,     214.334,       0.676,       0.153,  23268.1755,       0.153,   7953.3333,            ,            ,            ,
                              ,     215.006,       0.672,       0.157,  15478.4840,       0.157,   7281.6825,            ,            ,            ,
                              ,     215.660,       0.654,       0.160,   3110.1891,       0.160,   6702.2607,            ,            ,            ,
                              ,     216.305,       0.645,       0.163,    259.8630,       0.163,   6199.3034,            ,            ,            ,
                              ,     216.946,       0.641,       0.167,    929.3824,       0.167,   5760.1489,            ,            ,            ,
                              ,     217.577,       0.631,       0.170,   2242.5022,       0.170,   5374.5514,            ,            ,            ,
                              ,     218.205,       0.628,       0.173,   8597.8946,       0.173,   5034.1595,            ,            ,            ,
                              ,     218.828,       0.623,       0.177,  13237.8097,       0.177,   4732.1178,            ,            ,            ,
                              ,     219.461,       0.633,       0.180,   9485.5012,       0.180,   4462.7609,            ,            ,            ,
                              ,     220.117,       0.656,       0.183,   9832.8445,       0.183,   4221.3764,            ,            ,            ,
                              ,     220.794,       0.677,       0.187,   9337.0621,       0.187,   4004.0207,            ,            ,            ,
                              ,     221.548,       0.754,       0.190,   4495.9504,       0.190,   3807.3748,            ,            ,            ,
                              ,     222.319,       0.771,       0.193,   2787.9785,       0.193,   3628.6303,            ,            ,            ,
                              ,     223.055,       0.736,       0.197,  10836.5758,       0.197,   3465.4003,            ,            ,            ,
                              ,     223.763,       0.708,       0.200,  13676.0441,       0.200,   3315.6469,            ,            ,            ,
                              ,     224.447,       0.684,       0.203,   5260.8650,       0.203,   3177.6248,            ,            ,            ,
                              ,     225.117,       0.670,       0.207,   5656.9008,       0.207,   3049.8350,            ,            ,            ,
                              ,     225.779,       0.662,       0.210,   2730.9943,       0.210,   2930.9879,            ,            ,            ,
                              ,     226.422,       0.643,       0.213,   1495.5909,       0.213,   2819.9730,            ,            ,            ,
                              ,     227.056,       0.634,       0.217,   2220.9576,       0.217,   2715.8346,            ,            ,            ,
                              ,     227.682,       0.626,       0.220,   1939.9679,       0.220,   2617.7509,            ,            ,            ,
                              ,     228.299,       0.617,       0.223,    351.5690,       0.223,   2525.0179,            ,            ,            ,
                              ,     228.911,       0.612,       0.227,   2361.3859,       0.227,   2437.0342,            ,            ,            ,
                              ,     229.519,       0.608,       0.230,   4896.6787,       0.230,   2353.2896,            ,            ,            ,
                              ,     230.130,       0.611,       0.233,   2996.1400,       0.233,   2273.3538,            ,            ,            ,
                              ,     230.757,       0.627,       0.237,   5214.3993,       0.237,   2196.8670,            ,            ,            ,
                              ,     231.386,       0.629,       0.240,   2121.6991,       0.240,   2123.5315,            ,            ,            ,
                              ,     232.003,       0.617,       0.243,   4207.4222,       0.243,   2053.1040,            ,            ,            ,
                              ,     232.618,       0.615,       0.247,   2464.1463,       0.247,   1985.3879,            ,            ,            ,
                              ,     233.227,       0.609,       0.250,    280.6707,       0.250,   1920.2268,            ,            ,            ,
                              ,     233.836,       0.609,       0.253,    203.1429,       0.253,   1857.4984,            ,            ,            ,
                              ,     234.441,       0.605,       0.257,    680.3903,       0.257,   1797.1085,            ,            ,            ,
                              ,     235.058,       0.617,       0.260,    466.6832,       0.260,   1738.9856,            ,            ,            ,
                              ,     235.705,       0.647,       0.263,   1112.2667,       0.263,   1683.0762,            ,            ,            ,
                              ,     236.415,       0.710,       0.267,   2221.7790,       0.267,   1629.3402,            ,            ,            ,
                              ,     237.176,       0.761,       0.270,    676.3243,       0.270,   1577.7476,            ,            ,            ,
                              ,     237.967,       0.791,       0.273,    665.6237,       0.273,   1528.2743,            ,            ,            ,
                              ,     238.725,       0.758,       0.277,     71.4369,       0.277,   1480.9002,            ,            ,            ,
                              ,     239.459,       0.734,       0.280,     77.4131,       0.280,   1435.6065,            ,            ,            ,
                              ,     240.178,       0.719,       0.283,   2739.3460,       0.283,   1392.3737,            ,            ,            ,
                              ,     240.867,       0.689,       0.287,   2288.9086,       0.287,   1351.1808,            ,            ,            ,
                              ,     241.526,       0.659,       0.290,    553.0536,       0.290,   1312.0036,            ,            ,            ,
                              ,     242.170,       0.644,       0.293,    120.9086,       0.293,   1274.8148,            ,            ,            ,
                              ,     242.807,       0.637,       0.297,    642.7548,       0.297,   1239.5830,            ,            ,            ,
                              ,     243.454,       0.647,       0.300,    525.1673,       0.300,   1206.2732,            ,            ,            ,
                              ,     244.131,       0.677,       0.303,     75.0267,       0.303,   1174.8460,            ,            ,            ,
                              ,     244.904,       0.773,       0.307,    273.8848,       0.307,   1145.2586,            ,            ,            ,
                              ,     245.834,       0.930,       0.310,    656.0754,       0.310,   1117.4647,            ,            ,            ,
                              ,     246.668,       0.834,       0.313,    191.1850,       0.313,   1091.4144,            ,            ,            ,
                              ,     247.455,       0.787,       0.317,   3278.4625,       0.317,   1067.0552,            ,            ,            ,
                              ,     248.200,       0.745,       0.320,   2857.6435,       0.320,   1044.3316,            ,            ,            ,
                              ,     248.911,       0.711,       0.323,    638.7729,       0.323,   1023.1857,            ,            ,            ,
                              ,     249.599,       0.688,       0.327,   1432.7555,       0.327,   1003.5571,            ,            ,            ,
                              ,     250.261,       0.662,       0.330,    560.2356,       0.330,    985.3831,            ,            ,            ,
                              ,     250.920,       0.659,       0.333,    441.5618,       0.333,    968.5988,            ,            ,            ,
                              ,     251.564,       0.644,       0.337,    903.2961,       0.337,    953.1363,            ,            ,            ,
                              ,     252.205,       0.641,       0.340,   2659.2310,       0.340,    938.9253,            ,            ,            ,
                              ,     252.838,       0.633,       0.343,   1157.7937,       0.343,    925.8923,            ,            ,            ,
                              ,     253.472,       0.634,       0.347,    407.4976,       0.347,    913.9605,            ,            ,            ,
