                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     213.613,       0.873,       0.113,  72979.3211,       0.113,  63965.4465,            ,            ,            ,
                              ,     214.419,       0.806,       0.117,  26997.0804,       0.117,  70134.0184,            ,            ,            ,
                              ,     215.220,       0.801,       0.120,   3616.2684,       0.120,  75595.4566,            ,            ,            ,
                              ,     216.030,       0.810,       0.123,  62101.0102,       0.123,  79864.2614,            ,            ,            ,
                              ,     217.072,       1.042,       0.127, 169152.7747,       0.127,  82560.7222,            ,            ,            ,
                              ,     218.112,       1.040,       0.130, 123538.7537,       0.130,  83514.6064,            ,            ,            ,
                              ,     219.168,       1.056,       0.133,  98780.8672,       0.133,  82804.5147,            ,            ,            ,
                              ,     220.318,       1.150,       0.137, 236235.8889,       0.137,  80715.1557,            ,            ,            ,
                              ,     221.373,       1.055,       0.140, 260025.7561,       0.140,  77641.3428,            ,            ,            ,
                              ,     222.395,       1.022,       0.143,  73444.8103,       0.143,  73988.0813,            ,            ,            ,
                              ,     223.368,       0.973,       0.147,  49934.3365,       0.147,  70101.9840,            ,            ,            ,
                              ,     224.316,       0.948,       0.150,  92856.5454,       0.150,  66242.2095,            ,            ,            ,
                              ,     225.147,       0.831,       0.153,  75129.4763,       0.153,  62580.8699,            ,            ,            ,
                              ,     225.993,       0.846,       0.157,  82627.0802,       0.157,  59218.3695,            ,            ,            ,
                              ,     226.905,       0.912,       0.160,  78232.9685,       0.160,  56202.6339,            ,            ,            ,
                              ,     227.905,       1.000,       0.163, 101316.2633,       0.163,  53546.3454,            ,            ,            ,
                              ,     228.905,       1.000,       0.167,  59014.6969,       0.167,  51240.1122,            ,            ,            ,
